,Original Stats,Predicted
10935,1751000.0,1805500.0
10939,685000.0,724920.0
10941,725000.0,832279.7234042553
10942,505000.0,639414.6776859504
10944,1253000.0,1207000.0
10946,1390000.0,1230100.0
10954,2725000.0,2081296.0
10957,870000.0,644947.7272727273
10959,552500.0,888181.8181818182
10961,1925000.0,2214600.0
10962,995000.0,942907.9210526316
10965,1200000.0,1251916.6666666667
10968,1241000.0,1183583.3333333333
10969,1250000.0,1304954.5454545454
10970,729500.0,773139.3939393939
10972,560000.0,526830.3938053098
10973,565000.0,644947.7272727273
10974,615000.0,890647.0588235294
10975,548000.0,548000.0
10976,716000.0,888181.8181818182
10979,730000.0,917126.5258215963
10983,766000.0,979780.487804878
10986,1680000.0,1840000.0
10988,475000.0,1172869.3181818181
10990,815000.0,888181.8181818182
10991,615000.0,903000.0
10996,1328000.0,1322250.0
10997,1300000.0,782046.6666666666
10999,762000.0,832279.7234042553
11001,900000.0,888181.8181818182
11004,3175000.0,2214600.0
11005,520000.0,552799.1733333333
11011,2165000.0,2082066.6666666667
11014,2050000.0,2312071.4285714286
11015,1500000.0,1452062.5
11022,545000.0,383329.0268456376
11024,1705000.0,1304593.373493976
11026,1220000.0,1304593.373493976
11027,455000.0,526830.3938053098
11028,575000.0,782046.6666666666
11032,775000.0,888181.8181818182
11033,629000.0,612932.2033898305
11035,3400000.0,2086117.6470588236
11036,320000.0,383329.0268456376
11039,2165000.0,2013571.4285714286
11041,851000.0,651350.3397683398
11043,1311000.0,773450.0
11044,565000.0,639414.6776859504
11045,770000.0,717969.4968553459
11047,714000.0,612932.2033898305
11048,815000.0,888181.8181818182
11049,1345000.0,979202.8301886793
11051,420000.0,383329.0268456376
11052,1857000.0,1046096.9538461538
11055,1425000.0,1049492.4528301887
11056,1910000.0,1172869.3181818181
11057,1485000.0,1172869.3181818181
11058,505000.0,383329.0268456376
11064,912000.0,979780.487804878
11065,450000.0,552799.1733333333
11069,1645000.0,1767425.9259259258
11076,580000.0,890647.0588235294
11079,1570000.0,1520666.6666666667
11080,790000.0,943125.0
11083,550000.0,979202.8301886793
11087,1225000.0,1234066.6666666667
11089,1510000.0,1351250.0
11091,1007000.0,977451.6129032258
11094,860000.0,782046.6666666666
11098,570000.0,773139.3939393939
11099,900000.0,1049492.4528301887
11100,345000.0,644250.0
11104,642500.0,666440.1149425288
11105,798000.0,917126.5258215963
11107,710000.0,917126.5258215963
11108,4050000.0,3097083.3333333335
11109,1650000.0,1304593.373493976
11110,2020000.0,917126.5258215963
11112,2500000.0,2467600.0
11113,2500000.0,2500000.0
11114,1200000.0,1172869.3181818181
11115,940000.0,917126.5258215963
11116,1200000.0,1046096.9538461538
11117,600000.0,1010178.5714285715
11119,2025000.0,1673750.0
11120,630000.0,644947.7272727273
11125,1225000.0,1709200.0
11127,1800000.0,1552600.0
11129,900000.0,1018370.0
11131,2558000.0,2241200.0
11135,730000.0,917126.5258215963
11139,1230000.0,1062500.0
11148,601000.0,526830.3938053098
11150,370000.0,383329.0268456376
11153,900000.0,977451.6129032258
11155,257500.0,383329.0268456376
11156,257500.0,383329.0268456376
11157,1114000.0,1162750.0
11158,520000.0,621750.0
11162,760000.0,666440.1149425288
11163,2635000.0,2635000.0
11164,1250000.0,1046096.9538461538
11165,400000.0,383329.0268456376
11166,4200000.0,4200000.0
11168,626000.0,639414.6776859504
11171,1148000.0,1452062.5
11174,935000.0,717969.4968553459
11175,510000.0,885400.0
11178,755000.0,1183735.294117647
11180,1200000.0,1452062.5
11182,800000.0,683070.3703703703
11186,1170000.0,1167500.0
11190,870000.0,695538.4615384615
11193,1800000.0,1612500.0
11195,485000.0,918884.6153846154
11196,1350000.0,769382.5757575758
11198,410000.0,383329.0268456376
11205,701000.0,526830.3938053098
11206,1600000.0,1767425.9259259258
11207,2000000.0,2000000.0
11208,1610000.0,2086117.6470588236
11211,700000.0,973937.5
11212,615000.0,1046096.9538461538
11214,2400000.0,2300000.0
11219,505000.0,644947.7272727273
11220,560000.0,644947.7272727273
11223,1205000.0,1043030.612244898
11224,1750000.0,1322250.0
11229,1410000.0,1043030.612244898
11233,670000.0,695538.4615384615
11234,1860000.0,1390000.0
11236,1350000.0,1234066.6666666667
11239,980000.0,832279.7234042553
11245,455000.0,724920.0
11247,455000.0,612932.2033898305
11248,1276000.0,969000.0
11252,1157000.0,1076285.7142857143
11253,1100000.0,1076285.7142857143
11257,500000.0,845259.7391304348
11258,1142000.0,1286500.0
11260,780000.0,536048.8505747126
11265,935000.0,1043030.612244898
11266,815000.0,891666.6666666666
11268,451500.0,773139.3939393939
11269,825000.0,900111.1111111111
11270,425500.0,552799.1733333333
11273,1306000.0,1304593.373493976
11275,1420000.0,1049757.5757575757
11276,805000.0,917126.5258215963
11277,934000.0,832279.7234042553
11279,2330000.0,1873666.6666666667
11282,762000.0,888181.8181818182
11285,1070000.0,800939.3939393939
11290,706000.0,1046096.9538461538
11291,785000.0,888181.8181818182
11292,950000.0,835972.0
11293,2800000.0,2657000.0
11294,290000.0,383329.0268456376
11295,570500.0,819703.947368421
11296,631000.0,1251916.6666666667
11297,372100.0,526830.3938053098
11298,1350000.0,1302803.3846153845
11301,702500.0,666440.1149425288
11302,275000.0,383329.0268456376
11303,835000.0,862883.3333333334
11305,710000.0,717969.4968553459
11308,1840000.0,1544387.0967741935
11309,430000.0,552799.1733333333
11311,495000.0,651350.3397683398
11312,403500.0,856044.4444444445
11314,361000.0,383329.0268456376
11315,960000.0,1018370.0
11320,900000.0,1049492.4528301887
11321,365000.0,383329.0268456376
11322,310000.0,526830.3938053098
11323,662000.0,800939.3939393939
11331,560000.0,695538.4615384615
11333,802000.0,1172869.3181818181
11334,800000.0,888181.8181818182
11335,854000.0,1043030.612244898
11337,920000.0,917126.5258215963
11338,904000.0,1049757.5757575757
11340,1440000.0,979202.8301886793
11343,1054000.0,1066428.5714285714
11344,625000.0,1043030.612244898
11345,600000.0,717969.4968553459
11347,630000.0,917126.5258215963
11348,1012000.0,1779352.9411764706
11349,565000.0,724920.0
11350,502500.0,526830.3938053098
11354,1410000.0,973937.5
11356,748888.0,835972.0
11357,850000.0,1043030.612244898
11358,490000.0,383329.0268456376
11364,395000.0,526830.3938053098
11365,991000.0,1046096.9538461538
11366,945000.0,969519.2307692308
11367,1020000.0,651350.3397683398
11369,506000.0,612932.2033898305
11370,755000.0,644250.0
11372,426000.0,800939.3939393939
11373,540000.0,526830.3938053098
11374,960000.0,651350.3397683398
11375,1116500.0,1251916.6666666667
11378,585000.0,651350.3397683398
11380,800000.0,948318.1818181818
11381,896000.0,773450.0
11389,1150000.0,900111.1111111111
11390,1100000.0,977451.6129032258
11391,525000.0,526830.3938053098
11392,650000.0,536048.8505747126
11393,580000.0,776227.2727272727
11396,536500.0,695538.4615384615
11402,705000.0,1010178.5714285715
11403,590000.0,590000.0
11404,920000.0,885400.0
11405,1100000.0,1100000.0
11406,840000.0,717969.4968553459
11409,535000.0,782046.6666666666
11410,1080000.0,885400.0
11411,575000.0,942907.9210526316
11417,930000.0,1023428.5714285715
11418,650000.0,666440.1149425288
11419,702000.0,1018370.0
11422,440000.0,639414.6776859504
11423,520000.0,819703.947368421
11426,520000.0,687357.1428571428
11427,515000.0,515000.0
11428,387000.0,526830.3938053098
11430,336000.0,612932.2033898305
11431,426000.0,812342.625
11433,775500.0,687357.1428571428
11434,726000.0,888181.8181818182
11435,710000.0,894266.6
11437,820000.0,917126.5258215963
11440,1425000.0,1616272.7272727273
11441,935000.0,1172869.3181818181
11446,2248000.0,2248000.0
11447,1260000.0,1049757.5757575757
11448,960000.0,1076285.7142857143
11450,956000.0,977451.6129032258
11452,605000.0,888181.8181818182
11455,950000.0,832279.7234042553
11458,541000.0,526830.3938053098
11459,1307500.0,1559833.3333333333
11464,1211000.0,1066428.5714285714
11467,1610000.0,1324166.6666666667
11468,1150000.0,1069891.3043478262
11470,435000.0,845259.7391304348
11471,1190000.0,917126.5258215963
11472,503750.0,383329.0268456376
11476,690000.0,644947.7272727273
11477,596000.0,652000.0
11478,698000.0,644947.7272727273
11479,500000.0,526830.3938053098
11483,953000.0,1049757.5757575757
11484,468000.0,526830.3938053098
11485,710000.0,666440.1149425288
11489,502000.0,639414.6776859504
11492,800000.0,856044.4444444445
11493,710000.0,773139.3939393939
11496,735000.0,773450.0
11497,755000.0,917126.5258215963
11498,537000.0,888181.8181818182
11499,386000.0,651350.3397683398
11500,763000.0,812342.625
11502,768000.0,832279.7234042553
11503,2800000.0,2900000.0
11504,345000.0,651350.3397683398
11505,666000.0,526830.3938053098
11509,610000.0,639414.6776859504
11510,550000.0,717969.4968553459
11511,520000.0,1143000.0
11513,470000.0,526830.3938053098
11515,860000.0,1732454.5454545454
11520,853000.0,1089500.0
11525,1140000.0,1147250.0
11526,341500.0,536048.8505747126
11528,1111500.0,1049757.5757575757
11530,1045000.0,1089500.0
11531,622000.0,649775.0
11532,826000.0,773450.0
11535,655000.0,651350.3397683398
11537,505000.0,695538.4615384615
11540,335000.0,651350.3397683398
11543,700000.0,917126.5258215963
11546,800000.0,888181.8181818182
11547,1090000.0,1043030.612244898
11548,1920000.0,1616272.7272727273
11549,530000.0,644947.7272727273
11550,982500.0,1234066.6666666667
11553,1230000.0,1732454.5454545454
11556,1190000.0,782046.6666666666
11558,1680000.0,1309019.7368421052
11567,620000.0,612932.2033898305
11568,830000.0,979780.487804878
11570,805000.0,832279.7234042553
11571,510000.0,651350.3397683398
11573,486000.0,639414.6776859504
11574,855000.0,649775.0
11575,1035000.0,1046096.9538461538
11577,1450000.0,1422702.380952381
11578,1060000.0,1018370.0
11579,970000.0,979780.487804878
11582,750000.0,612932.2033898305
11583,800000.0,724920.0
11586,2400000.0,2209750.0
11589,1850000.0,2209750.0
11590,670000.0,1010178.5714285715
11591,1850000.0,1355687.5
11592,906000.0,651350.3397683398
11595,410000.0,552799.1733333333
11596,1500000.0,1324166.6666666667
11601,874000.0,850636.3636363636
11602,560000.0,649775.0
11606,450000.0,773139.3939393939
11608,1120000.0,1049492.4528301887
11609,1110000.0,1046096.9538461538
11611,1790000.0,1583800.0
11612,390500.0,383329.0268456376
11614,999000.0,1043030.612244898
11620,796000.0,639414.6776859504
11622,1050000.0,773139.3939393939
11624,610000.0,651350.3397683398
11626,639000.0,639414.6776859504
11628,1050000.0,717969.4968553459
11629,640000.0,666440.1149425288
11630,1285000.0,1242222.2222222222
11632,1080000.0,769382.5757575758
11634,607500.0,619375.0
11635,500000.0,917126.5258215963
11637,510000.0,621750.0
11638,592500.0,644947.7272727273
11641,669000.0,1049757.5757575757
11644,895000.0,835972.0
11647,505000.0,754136.3636363636
11649,1530000.0,1195000.0
11650,816000.0,649775.0
11651,1385000.0,1446600.0
11653,472500.0,776227.2727272727
11654,895000.0,383329.0268456376
11655,724000.0,639414.6776859504
11656,1975000.0,1544387.0967741935
11657,1200000.0,1196233.3333333333
11660,630000.0,651350.3397683398
11667,1535000.0,1690000.0
11668,830000.0,862883.3333333334
11669,740000.0,1196233.3333333333
11671,430000.0,552799.1733333333
11672,900000.0,1304593.373493976
11673,1000000.0,918884.6153846154
11674,891000.0,1156687.5
11676,1011000.0,717969.4968553459
11681,580000.0,651350.3397683398
11682,519500.0,552799.1733333333
11683,656000.0,536048.8505747126
11685,1182000.0,812342.625
11689,1000000.0,1172869.3181818181
11690,493000.0,639414.6776859504
11691,940000.0,979780.487804878
11692,435000.0,536048.8505747126
11695,741000.0,930750.0
11696,550000.0,800939.3939393939
11698,1405000.0,1405000.0
11701,1270500.0,1422702.380952381
11702,751000.0,979202.8301886793
11707,1535000.0,1043030.612244898
11708,700000.0,700000.0
11709,520000.0,612932.2033898305
11710,650000.0,1043030.612244898
11712,472000.0,526830.3938053098
11713,880000.0,639414.6776859504
11714,985000.0,1286500.0
11715,528000.0,717969.4968553459
11717,918000.0,1462666.6666666667
11720,591000.0,769382.5757575758
11721,565000.0,695538.4615384615
11722,362000.0,1076285.7142857143
11725,560000.0,717969.4968553459
11726,447000.0,649775.0
11728,681000.0,800939.3939393939
11729,1005000.0,1385000.0
11730,468000.0,639414.6776859504
11733,640000.0,1018370.0
11735,420000.0,640575.0
11737,326000.0,612932.2033898305
11741,725000.0,888181.8181818182
11742,1101000.0,985714.2857142857
11743,926000.0,1321089.0
11744,362000.0,383329.0268456376
11745,309000.0,383329.0268456376
11747,611000.0,651350.3397683398
11749,755000.0,917126.5258215963
11750,862000.0,917126.5258215963
11751,815500.0,979780.487804878
11752,1100000.0,1147333.3333333333
11753,1130000.0,1043030.612244898
11754,1006000.0,969519.2307692308
11755,445000.0,639414.6776859504
11756,650000.0,717969.4968553459
11757,465000.0,526830.3938053098
11759,1335000.0,1049492.4528301887
11762,1390000.0,644947.7272727273
11763,643500.0,1227450.0
11765,510000.0,536048.8505747126
11766,550000.0,536048.8505747126
11767,580000.0,536048.8505747126
11771,250000.0,383329.0268456376
11772,392000.0,383329.0268456376
11773,505000.0,383329.0268456376
11774,980000.0,1049492.4528301887
11776,320000.0,526830.3938053098
11777,617500.0,666440.1149425288
11778,1282500.0,1052500.0
11780,419000.0,536048.8505747126
11783,1667500.0,1447500.0
11784,685000.0,666440.1149425288
11785,882500.0,1040681.8181818182
11786,910000.0,888181.8181818182
11789,1651000.0,885400.0
11791,1040000.0,1133187.5
11792,1120000.0,943125.0
11797,500000.0,917126.5258215963
11799,420000.0,383329.0268456376
11800,460000.0,666440.1149425288
11801,1340000.0,856044.4444444445
11803,700000.0,640575.0
11805,360000.0,383329.0268456376
11809,1220000.0,1304954.5454545454
11810,500000.0,640575.0
11811,438000.0,612932.2033898305
11813,650000.0,969519.2307692308
11816,615000.0,963414.0
11822,740000.0,1010178.5714285715
11824,463500.0,754136.3636363636
11825,530000.0,917126.5258215963
11826,446000.0,917126.5258215963
11827,520000.0,917126.5258215963
11828,530000.0,683070.3703703703
11829,725500.0,1075000.0
11834,502000.0,917126.5258215963
11837,1215000.0,1076285.7142857143
11839,731000.0,651350.3397683398
11840,651000.0,717969.4968553459
11841,631000.0,717969.4968553459
11843,1110000.0,1049492.4528301887
11844,735000.0,769382.5757575758
11847,822000.0,985714.2857142857
11848,988000.0,819703.947368421
11850,630000.0,649775.0
11851,830000.0,612932.2033898305
11852,710000.0,612932.2033898305
11854,383000.0,717969.4968553459
11855,463000.0,754136.3636363636
11858,452000.0,612932.2033898305
11859,665000.0,1052500.0
11860,485000.0,819703.947368421
11861,510000.0,845259.7391304348
11862,850000.0,1304593.373493976
11866,1440000.0,1817647.0588235294
11868,620000.0,773450.0
11869,900000.0,1046096.9538461538
11870,1407000.0,942907.9210526316
11872,780000.0,683070.3703703703
11873,555000.0,612932.2033898305
11876,580000.0,891666.6666666666
11877,627000.0,819703.947368421
11881,1540000.0,1362125.0
11883,3812000.0,3514400.0
11887,1755000.0,1767425.9259259258
11888,606000.0,773139.3939393939
11892,1435000.0,1385000.0
11896,1260000.0,1309019.7368421052
11897,620000.0,985714.2857142857
11898,600000.0,526830.3938053098
11900,615000.0,552799.1733333333
11902,770000.0,1076285.7142857143
11905,845000.0,651350.3397683398
11910,706000.0,1304954.5454545454
11912,456000.0,644947.7272727273
11914,650000.0,651350.3397683398
11916,620000.0,651350.3397683398
11917,683000.0,526830.3938053098
11918,501000.0,526830.3938053098
11919,615000.0,526830.3938053098
11921,1150000.0,1046096.9538461538
11924,835000.0,1018370.0
11925,640000.0,917126.5258215963
11926,1280000.0,891666.6666666666
11929,2500000.0,2082066.6666666667
11931,600800.0,552799.1733333333
11936,1151000.0,963414.0
11938,625000.0,885400.0
11939,480000.0,612932.2033898305
11940,1050000.0,969519.2307692308
11942,835500.0,832750.0
11943,1740000.0,948125.0
11948,591000.0,526830.3938053098
11950,1400000.0,1302803.3846153845
11951,996000.0,1046096.9538461538
11953,1011000.0,1302803.3846153845
11955,830000.0,917126.5258215963
11957,510000.0,754136.3636363636
11958,590000.0,845259.7391304348
11959,390000.0,649775.0
11960,500000.0,724920.0
11966,1420000.0,1049757.5757575757
11972,1460000.0,819703.947368421
11976,450000.0,717969.4968553459
11979,834500.0,776227.2727272727
11981,920000.0,1213333.3333333333
11983,930000.0,1046096.9538461538
11984,720000.0,1046096.9538461538
11985,1035000.0,917126.5258215963
11988,715000.0,651350.3397683398
11989,655000.0,552799.1733333333
11990,630000.0,695538.4615384615
11992,676000.0,888181.8181818182
11994,658000.0,845259.7391304348
11995,500000.0,917126.5258215963
11996,560000.0,683070.3703703703
11997,503000.0,856044.4444444445
12003,1800000.0,1385000.0
12005,861000.0,1309019.7368421052
12007,890000.0,1043030.612244898
12008,370000.0,526830.3938053098
12011,680000.0,812342.625
12013,570000.0,819703.947368421
12014,945000.0,948125.0
12015,450000.0,526830.3938053098
12017,955000.0,651350.3397683398
12020,820000.0,979202.8301886793
12022,680000.0,773139.3939393939
12025,770000.0,1422702.380952381
12027,900000.0,1066428.5714285714
12034,835000.0,917126.5258215963
12036,1200000.0,773139.3939393939
12037,1030000.0,917126.5258215963
12039,1200000.0,969519.2307692308
12040,1150000.0,776227.2727272727
12042,618350.0,644947.7272727273
12043,540000.0,695538.4615384615
12046,2530000.0,2209522.727272727
12049,750000.0,888181.8181818182
12050,765000.0,902900.0
12054,1405000.0,1172869.3181818181
12055,3015000.0,1422702.380952381
12057,745000.0,612932.2033898305
12061,375000.0,773450.0
12062,444000.0,651350.3397683398
12063,544000.0,717969.4968553459
12064,580500.0,612932.2033898305
12069,670000.0,838500.0
12070,821000.0,1070533.3333333333
12071,360000.0,649775.0
12072,510000.0,819703.947368421
12073,565000.0,526830.3938053098
12076,385000.0,640575.0
12077,427500.0,779950.0
12079,668000.0,773450.0
12080,650000.0,773450.0
12086,1400000.0,1302803.3846153845
12089,696000.0,1196233.3333333333
